Date / Time;Event Id;Failure Class;UE Type;Market;Operator;Cell Id;Duration;Cause Code;NE Version;IMSI;HIER3_ID;HIER32_ID;HIER321_ID
2/19/13 20:01;4098;3;33002135;405;1;1;1005;1;13A;191911000085945;5528379644587580400;3851075832213120000;7701792431837649900
2/19/13 20:00;4098;3;33002135;405;1;1;1005;1;13A;191911000018534;238453895571020992;3586848097581190100;7462478443383459800
2/19/13 20:00;4098;4;33002135;405;1;2;1005;1;13A;191911000041729;6011508979652580400;7649624966047389700;8136670112791659500
2/19/13 20:02;4098;0;33002135;405;1;4;1005;1;13A;191911000556666;8950629614426529800;7128083248876359700;8235687688631060500
2/19/13 20:00;4098;3;33002135;405;1;1;1005;1;13A;191911000018534;238453895571020992;3586848097581190100;7462478443383459800
2/20/13 19:23;4098;4;33002135;405;1;2;1005;1;13A;191911000260854;837239010823840000;7166611896511800300;6388309603150669800
2/20/13 20:02;4098;0;33002135;405;1;4;1005;1;13A;191911000556666;8950629614426529800;7128083248876359700;8235687688631060500
2/20/13 20:01;4098;3;33002135;405;1;1;1005;1;13A;191911000085945;5528379644587580400;3851075832213120000;7701792431837649900
2/20/13 20:00;4098;3;33002135;405;1;1;1005;1;13A;191911000018534;238453895571020992;3586848097581190100;7462478443383459800
2/20/13 20:00;4098;4;33002135;405;1;2;1005;1;13A;191911000041729;6011508979652580400;7649624966047389700;8136670112791659500
2/20/13 20:02;4098;0;33002135;405;1;4;1005;1;13A;191911000556666;8950629614426529800;7128083248876359700;8235687688631060500
2/20/13 20:00;4098;3;33002135;405;1;1;1005;1;13A;191911000018534;238453895571020992;3586848097581190100;7462478443383459800
2/21/13 19:23;4098;4;33002135;405;1;2;1005;1;13A;191911000260854;837239010823840000;7166611896511800300;6388309603150669800
2/21/13 20:02;4098;0;33002135;405;1;4;1005;1;13A;191911000556666;8950629614426529800;7128083248876359700;8235687688631060500
2/21/13 20:01;4098;3;33002135;405;1;1;1005;1;13A;191911000085945;5528379644587580400;3851075832213120000;7701792431837649900
2/21/13 20:00;4098;3;33002135;405;1;1;1005;1;13A;191911000018534;238453895571020992;3586848097581190100;7462478443383459800
2/21/13 20:00;4098;4;33002135;405;1;2;1005;1;13A;191911000041729;6011508979652580400;7649624966047389700;8136670112791659500
2/21/13 20:02;4098;0;33002135;405;1;4;1005;1;13A;191911000556666;8950629614426529800;7128083248876359700;8235687688631060500
2/21/13 20:00;4098;3;33002135;405;1;1;1005;1;13A;191911000018534;238453895571020992;3586848097581190100;7462478443383459800
2/22/13 19:23;4098;4;33002135;405;1;2;1005;1;13A;191911000260854;837239010823840000;7166611896511800300;6388309603150669800
2/22/13 20:02;4098;0;33002135;405;1;4;1005;1;13A;191911000556666;8950629614426529800;7128083248876359700;8235687688631060500
2/22/13 20:01;4098;3;33002135;405;1;1;1005;1;13A;191911000085945;5528379644587580400;3851075832213120000;7701792431837649900
2/22/13 20:00;4098;3;33002135;405;1;1;1005;1;13A;191911000018534;238453895571020992;3586848097581190100;7462478443383459800
2/22/13 20:00;4098;4;33002135;405;1;2;1005;1;13A;191911000041729;6011508979652580400;7649624966047389700;8136670112791659500
2/22/13 20:02;4098;0;33002135;405;1;4;1005;1;13A;191911000556666;8950629614426529800;7128083248876359700;8235687688631060500
2/22/13 20:00;4098;3;33002135;405;1;1;1005;1;13A;191911000018534;238453895571020992;3586848097581190100;7462478443383459800
2/19/13 19:36;4098;4;33002135;405;1;3;1005;1;13A;191911000282513;3067069405095349800;9190284912242220000;8989756822914249700
2/19/13 19:37;4098;0;33002135;405;1;4;1005;1;13A;191911000206460;7027415659265869800;5723549447405070300;6966565010775659500
2/19/13 20:00;4098;1;33002135;405;1;3;1005;1;13A;191911000585120;1041713659886290050;3465130082798080000;9098654434141140000
2/19/13 21:03;4098;1;33002135;405;1;3;1005;1;13A;191911000273058;2171402210142230020;118960066809288992;4899935178906510300
2/20/13 19:36;4098;4;33002135;405;1;3;1005;1;13A;191911000282513;3067069405095349800;9190284912242220000;8989756822914249700
2/20/13 19:37;4098;0;33002135;405;1;4;1005;1;13A;191911000206460;7027415659265869800;5723549447405070300;6966565010775659500
2/20/13 20:00;4098;1;33002135;405;1;3;1005;1;13A;191911000585120;1041713659886290050;3465130082798080000;9098654434141140000
2/20/13 21:03;4098;1;33002135;405;1;3;1005;1;13A;191911000273058;2171402210142230020;118960066809288992;4899935178906510300
2/21/13 19:36;4098;4;33002135;405;1;3;1005;1;13A;191911000282513;3067069405095349800;9190284912242220000;8989756822914249700
2/21/13 19:37;4098;0;33002135;405;1;4;1005;1;13A;191911000206460;7027415659265869800;5723549447405070300;6966565010775659500
2/21/13 20:00;4098;1;33002135;405;1;3;1005;1;13A;191911000585120;1041713659886290050;3465130082798080000;9098654434141140000
2/21/13 21:03;4098;1;33002135;405;1;3;1005;1;13A;191911000273058;2171402210142230020;118960066809288992;4899935178906510300
2/22/13 19:36;4098;4;33002135;405;1;3;1005;1;13A;191911000282513;3067069405095349800;9190284912242220000;8989756822914249700
2/22/13 19:37;4098;0;33002135;405;1;4;1005;1;13A;191911000206460;7027415659265869800;5723549447405070300;6966565010775659500
2/22/13 20:00;4098;1;33002135;405;1;3;1005;1;13A;191911000585120;1041713659886290050;3465130082798080000;9098654434141140000
2/22/13 21:03;4098;1;33002135;405;1;3;1005;1;13A;191911000273058;2171402210142230020;118960066809288992;4899935178906510300
2/19/13 19:39;4098;0;33002135;405;1;4;1005;1;13A;191911000585791;584070589310608000;4002234367468219900;716048370529613950
2/19/13 19:35;4098;3;33002135;405;1;2;1005;1;13A;191911000548315;4056414217932250100;5926981132045419500;1463193147478040060
2/19/13 20:02;4098;3;33002135;405;1;3;1005;1;13A;191911000162330;8960376641115700200;9188725869710510100;3118216770781179900
2/19/13 20:01;4098;2;33002135;405;1;2;1005;1;13A;191911000041733;6011508979652580400;7649624966047389700;8136670112791659500
2/19/13 21:01;4098;0;33002135;405;1;2;1005;1;13A;191911000061636;1895587039453459970;7396874076527710200;4522337344891420200
2/20/13 19:39;4098;0;33002135;405;1;4;1005;1;13A;191911000585791;584070589310608000;4002234367468219900;716048370529613950
2/20/13 22:56;4098;3;33002135;405;1;2;1005;1;13A;191911000548315;4056414217932250100;5926981132045419500;1463193147478040060
2/20/13 20:02;4098;3;33002135;405;1;3;1005;1;13A;191911000162330;8960376641115700200;9188725869710510100;3118216770781179900
2/20/13 20:01;4098;2;33002135;405;1;2;1005;1;13A;191911000041733;6011508979652580400;7649624966047389700;8136670112791659500
2/20/13 21:01;4098;0;33002135;405;1;2;1005;1;13A;191911000061636;1895587039453459970;7396874076527710200;4522337344891420200
2/21/13 19:39;4098;0;33002135;405;1;4;1005;1;13A;191911000585791;584070589310608000;4002234367468219900;716048370529613950
2/21/13 22:56;4098;3;33002135;405;1;2;1005;1;13A;191911000548315;4056414217932250100;5926981132045419500;1463193147478040060
2/21/13 20:02;4098;3;33002135;405;1;3;1005;1;13A;191911000162330;8960376641115700200;9188725869710510100;3118216770781179900
2/21/13 20:01;4098;2;33002135;405;1;2;1005;1;13A;191911000041733;6011508979652580400;7649624966047389700;8136670112791659500
2/21/13 21:01;4098;0;33002135;405;1;2;1005;1;13A;191911000061636;1895587039453459970;7396874076527710200;4522337344891420200
2/22/13 19:39;4098;0;33002135;405;1;4;1005;1;13A;191911000585791;584070589310608000;4002234367468219900;716048370529613950
2/22/13 22:56;4098;3;33002135;405;1;2;1005;1;13A;191911000548315;4056414217932250100;5926981132045419500;1463193147478040060
2/22/13 20:02;4098;3;33002135;405;1;3;1005;1;13A;191911000162330;8960376641115700200;9188725869710510100;3118216770781179900
2/22/13 20:01;4098;2;33002135;405;1;2;1005;1;13A;191911000041733;6011508979652580400;7649624966047389700;8136670112791659500
2/22/13 21:01;4098;0;33002135;405;1;2;1005;1;13A;191911000061636;1895587039453459970;7396874076527710200;4522337344891420200
2/19/13 19:38;4098;4;33002135;405;1;1;1005;1;13A;191911000570829;2849887180299599900;6351711764159250400;3829651726223329800
2/19/13 20:03;4098;1;33002135;405;1;1;1005;1;13A;191911000418787;5729024118189769700;8230268371269180400;955516489897963010
2/19/13 21:01;4098;0;33002135;405;1;2;1005;1;13A;191911000520305;1776799036674170110;7146771170720919600;321098068780462020
2/19/13 21:03;4098;0;33002135;405;1;4;1005;1;13A;191911000052737;4104260186323769900;1531567173865999870;2087990556511239940
2/19/13 21:04;4098;4;33002135;405;1;4;1005;1;13A;191911000205807;1570557769299719940;5124777252462770200;5155512753008499700
2/20/13 19:38;4098;4;33002135;405;1;1;1005;1;13A;191911000570829;2849887180299599900;6351711764159250400;3829651726223329800
2/20/13 20:03;4098;1;33002135;405;1;1;1005;1;13A;191911000418787;5729024118189769700;8230268371269180400;955516489897963010
2/20/13 21:01;4098;0;33002135;405;1;2;1005;1;13A;191911000520305;1776799036674170110;7146771170720919600;321098068780462020
2/20/13 21:03;4098;0;33002135;405;1;4;1005;1;13A;191911000052737;4104260186323769900;1531567173865999870;2087990556511239940
2/20/13 21:04;4098;4;33002135;405;1;4;1005;1;13A;191911000205807;1570557769299719940;5124777252462770200;5155512753008499700
2/21/13 18:44;4098;4;33002135;405;1;1;1005;1;13A;191911000570829;2849887180299599900;6351711764159250400;3829651726223329800
2/21/13 20:03;4098;1;33002135;405;1;1;1005;1;13A;191911000418787;5729024118189769700;8230268371269180400;955516489897963010
2/21/13 21:01;4098;0;33002135;405;1;2;1005;1;13A;191911000520305;1776799036674170110;7146771170720919600;321098068780462020
2/21/13 21:03;4098;0;33002135;405;1;4;1005;1;13A;191911000052737;4104260186323769900;1531567173865999870;2087990556511239940
2/21/13 21:04;4098;4;33002135;405;1;4;1005;1;13A;191911000205807;1570557769299719940;5124777252462770200;5155512753008499700
2/22/13 18:44;4098;4;33002135;405;1;1;1005;1;13A;191911000570829;2849887180299599900;6351711764159250400;3829651726223329800
2/22/13 20:03;4098;1;33002135;405;1;1;1005;1;13A;191911000418787;5729024118189769700;8230268371269180400;955516489897963010
2/22/13 21:01;4098;0;33002135;405;1;2;1005;1;13A;191911000520305;1776799036674170110;7146771170720919600;321098068780462020
2/22/13 21:04;4098;0;33002135;405;1;4;1005;1;13A;191911000052737;4104260186323769900;1531567173865999870;2087990556511239940
2/22/13 21:02;4098;4;33002135;405;1;4;1005;1;13A;191911000205807;1570557769299719940;5124777252462770200;5155512753008499700
2/19/13 19:39;4098;1;33002135;405;1;3;1005;1;13A;191911000215475;7085554722622560300;452025714089454980;8582204174742620200
2/19/13 19:39;4098;0;33002135;405;1;2;1005;1;13A;191911000016198;7538642965005060100;9069559162248479700;1609951233702119940
2/19/13 19:39;4098;2;33002135;405;1;3;1005;1;13A;191911000313572;7660617462416579600;7497324394411700200;2589830937890160100
2/19/13 20:03;4098;2;33002135;405;1;3;1005;1;13A;191911000160793;4219480532166040100;956137968525403010;5726609496442279900
2/19/13 21:01;4098;0;33002135;405;1;3;1005;1;13A;191911000085068;4398058196949049900;4714119490375400400;8053488740626889700
2/20/13 19:39;4098;1;33002135;405;1;3;1005;1;13A;191911000215475;7085554722622560300;452025714089454980;8582204174742620200
2/20/13 19:39;4098;0;33002135;405;1;2;1005;1;13A;191911000016198;7538642965005060100;9069559162248479700;1609951233702119940
2/20/13 12:34;4098;2;33002135;405;1;3;1005;1;13A;191911000313572;7660617462416579600;7497324394411700200;2589830937890160100
2/20/13 20:03;4098;2;33002135;405;1;3;1005;1;13A;191911000160793;4219480532166040100;956137968525403010;5726609496442279900
2/20/13 21:01;4098;0;33002135;405;1;3;1005;1;13A;191911000085068;4398058196949049900;4714119490375400400;8053488740626889700
2/21/13 16:11;4098;1;33002135;405;1;3;1005;1;13A;191911000215475;7085554722622560300;452025714089454980;8582204174742620200
2/21/13 19:39;4098;0;33002135;405;1;2;1005;1;13A;191911000016198;7538642965005060100;9069559162248479700;1609951233702119940
2/21/13 12:34;4098;2;33002135;405;1;3;1005;1;13A;191911000313572;7660617462416579600;7497324394411700200;2589830937890160100
2/21/13 20:03;4098;2;33002135;405;1;3;1005;1;13A;191911000160793;4219480532166040100;956137968525403010;5726609496442279900
2/21/13 21:01;4098;0;33002135;405;1;3;1005;1;13A;191911000085068;4398058196949049900;4714119490375400400;8053488740626889700
2/22/13 16:11;4098;1;33002135;405;1;3;1005;1;13A;191911000215475;7085554722622560300;452025714089454980;8582204174742620200
2/22/13 19:39;4098;0;33002135;405;1;2;1005;1;13A;191911000016198;7538642965005060100;9069559162248479700;1609951233702119940
2/22/13 12:34;4098;2;33002135;405;1;3;1005;1;13A;191911000313572;7660617462416579600;7497324394411700200;2589830937890160100
2/22/13 20:03;4098;2;33002135;405;1;3;1005;1;13A;191911000160793;4219480532166040100;956137968525403010;5726609496442279900
2/22/13 21:01;4098;0;33002135;405;1;3;1005;1;13A;191911000085068;4398058196949049900;4714119490375400400;8053488740626889700
2/19/13 19:35;4098;0;33002135;405;1;4;1005;1;13A;191911000064471;584070589310608000;4002234367468219900;716048370529613950
2/20/13 19:35;4098;0;33002135;405;1;4;1005;1;13A;191911000064471;584070589310608000;4002234367468219900;716048370529613950
2/21/13 19:35;4098;0;33002135;405;1;4;1005;1;13A;191911000064471;584070589310608000;4002234367468219900;716048370529613950
2/22/13 19:35;4098;0;33002135;405;1;4;1005;1;13A;191911000064471;584070589310608000;4002234367468219900;716048370529613950
2/19/13 19:35;4098;0;33002135;405;1;2;1005;1;13A;191911000056470;5871005151410310100;7498122355119930400;3058212941476389900
2/19/13 19:37;4098;0;33002135;405;1;3;1005;1;13A;191911000070459;8936268872522630100;3578471533959690200;3049063615992960000
2/19/13 19:36;4098;4;33002135;405;1;3;1005;1;13A;191911000176281;5729024118189769700;8230268371269180400;3434089313246830100
2/19/13 20:03;4098;0;33002135;405;1;2;1005;1;13A;191911000328832;228491601359689984;1842765635900869890;6281743436489509900
2/19/13 20:02;4098;1;33002135;405;1;1;1005;1;13A;191911000049157;4922663940345820200;8639969616544090100;8556707802246870000
2/19/13 20:02;4098;1;33002135;405;1;1;1005;1;13A;191911000049157;4922663940345820200;8639969616544090100;8556707802246870000
2/19/13 20:03;4098;4;33002135;405;1;4;1005;1;13A;191911000094168;5033968321023870000;267640449607971008;1125969527789069950
2/19/13 21:03;4098;4;33002135;405;1;1;1005;1;13A;191911000510236;3118984597507559900;1830045480607269890;212552318445273984
2/20/13 19:35;4098;0;33002135;405;1;2;1005;1;13A;191911000056470;5871005151410310100;7498122355119930400;3058212941476389900
2/20/13 19:37;4098;0;33002135;405;1;3;1005;1;13A;191911000070459;8936268872522630100;3578471533959690200;3049063615992960000
2/20/13 23:52;4098;4;33002135;405;1;3;1005;1;13A;191911000176281;5729024118189769700;8230268371269180400;3434089313246830100
2/20/13 20:03;4098;0;33002135;405;1;2;1005;1;13A;191911000328832;228491601359689984;1842765635900869890;6281743436489509900
2/20/13 20:02;4098;1;33002135;405;1;1;1005;1;13A;191911000049157;4922663940345820200;8639969616544090100;8556707802246870000
2/20/13 20:02;4098;1;33002135;405;1;1;1005;1;13A;191911000049157;4922663940345820200;8639969616544090100;8556707802246870000
2/20/13 20:03;4098;4;33002135;405;1;4;1005;1;13A;191911000094168;5033968321023870000;267640449607971008;1125969527789069950
2/20/13 21:03;4098;4;33002135;405;1;1;1005;1;13A;191911000510236;3118984597507559900;1830045480607269890;212552318445273984
2/21/13 19:35;4098;0;33002135;405;1;2;1005;1;13A;191911000056470;5871005151410310100;7498122355119930400;3058212941476389900
2/21/13 19:37;4098;0;33002135;405;1;3;1005;1;13A;191911000070459;8936268872522630100;3578471533959690200;3049063615992960000
2/21/13 23:52;4098;4;33002135;405;1;3;1005;1;13A;191911000176281;5729024118189769700;8230268371269180400;3434089313246830100
2/21/13 20:03;4098;0;33002135;405;1;2;1005;1;13A;191911000328832;228491601359689984;1842765635900869890;6281743436489509900
2/21/13 20:02;4098;1;33002135;405;1;1;1005;1;13A;191911000049157;4922663940345820200;8639969616544090100;8556707802246870000
2/21/13 20:02;4098;1;33002135;405;1;1;1005;1;13A;191911000049157;4922663940345820200;8639969616544090100;8556707802246870000
2/21/13 20:03;4098;4;33002135;405;1;4;1005;1;13A;191911000094168;5033968321023870000;267640449607971008;1125969527789069950
2/21/13 21:03;4098;4;33002135;405;1;1;1005;1;13A;191911000510236;3118984597507559900;1830045480607269890;212552318445273984
2/22/13 19:35;4098;0;33002135;405;1;2;1005;1;13A;191911000056470;5871005151410310100;7498122355119930400;3058212941476389900
2/22/13 19:37;4098;0;33002135;405;1;3;1005;1;13A;191911000070459;8936268872522630100;3578471533959690200;3049063615992960000
2/22/13 23:52;4098;4;33002135;405;1;3;1005;1;13A;191911000176281;5729024118189769700;8230268371269180400;3434089313246830100
2/22/13 20:03;4098;0;33002135;405;1;2;1005;1;13A;191911000328832;228491601359689984;1842765635900869890;6281743436489509900
2/22/13 20:02;4098;1;33002135;405;1;1;1005;1;13A;191911000049157;4922663940345820200;8639969616544090100;8556707802246870000
2/22/13 20:02;4098;1;33002135;405;1;1;1005;1;13A;191911000049157;4922663940345820200;8639969616544090100;8556707802246870000
2/22/13 20:03;4098;4;33002135;405;1;4;1005;1;13A;191911000094168;5033968321023870000;267640449607971008;1125969527789069950
2/22/13 21:03;4098;4;33002135;405;1;1;1005;1;13A;191911000510236;3118984597507559900;1830045480607269890;212552318445273984
2/19/13 19:39;4098;4;33002135;405;1;1;1005;1;13A;191911000217575;1119782510857590020;3625592011059800100;1744424152754150
2/19/13 20:04;4098;4;33002135;405;1;2;1005;1;13A;191911000412217;4917105936790700000;9052362027088270300;8608874487633519600
2/19/13 21:00;4098;4;33002135;405;1;4;1005;1;13A;191911000320144;1570557769299719940;5124777252462770200;5155512753008499700
2/20/13 19:39;4098;4;33002135;405;1;1;1005;1;13A;191911000217575;1119782510857590020;3625592011059800100;1744424152754150
2/20/13 20:04;4098;4;33002135;405;1;2;1005;1;13A;191911000412217;4917105936790700000;9052362027088270300;8608874487633519600
2/20/13 21:00;4098;4;33002135;405;1;4;1005;1;13A;191911000320144;1570557769299719940;5124777252462770200;5155512753008499700
2/21/13 19:39;4098;4;33002135;405;1;1;1005;1;13A;191911000217575;1119782510857590020;3625592011059800100;1744424152754150
2/21/13 20:04;4098;4;33002135;405;1;2;1005;1;13A;191911000412217;4917105936790700000;9052362027088270300;8608874487633519600
2/21/13 21:00;4098;4;33002135;405;1;4;1005;1;13A;191911000320144;1570557769299719940;5124777252462770200;5155512753008499700
2/22/13 19:39;4098;4;33002135;405;1;1;1005;1;13A;191911000217575;1119782510857590020;3625592011059800100;1744424152754150
2/22/13 20:04;4098;4;33002135;405;1;2;1005;1;13A;191911000412217;4917105936790700000;9052362027088270300;8608874487633519600
2/22/13 21:00;4098;4;33002135;405;1;4;1005;1;13A;191911000320144;1570557769299719940;5124777252462770200;5155512753008499700
2/19/13 19:38;4098;2;33002135;405;1;3;1005;1;13A;191911000132068;2686174201329580000;7928154428950740000;3915542693221400100
2/19/13 20:02;4098;2;33002135;405;1;1;1005;1;13A;191911000163622;7140623085566470100;7369160282403439600;1496275827162990080
2/19/13 20:00;4098;0;33002135;405;1;2;1005;1;13A;191911000138795;8822165447089059800;4994190960335750100;5633748467189460000
2/19/13 20:02;4098;2;33002135;405;1;3;1005;1;13A;191911000585116;1041713659886290050;3465130082798080000;9098654434141140000
2/19/13 20:00;4098;0;33002135;405;1;4;1005;1;13A;191911000094789;886599270456571010;4102336610092519900;2069932232894129920
2/19/13 21:01;4098;2;33002135;405;1;2;1005;1;13A;191911000346754;372398914015075010;2454821057163590100;570140062781446980
2/19/13 21:00;4098;1;33002135;405;1;4;1005;1;13A;191911000465598;6776659498370830300;1116571427777170050;451203437398204030
2/19/13 21:01;4098;2;33002135;405;1;2;1005;1;13A;191911000346754;372398914015075010;2454821057163590100;570140062781446980
2/19/13 21:03;4098;0;33002135;405;1;3;1005;1;13A;191911000151311;5990040447850810400;4173989014826129900;6423140930350090200
2/19/13 21:00;4098;1;33002135;405;1;4;1005;1;13A;191911000465598;6776659498370830300;1116571427777170050;451203437398204030
2/20/13 19:38;4098;2;33002135;405;1;3;1005;1;13A;191911000132068;2686174201329580000;7928154428950740000;3915542693221400100
2/20/13 20:02;4098;2;33002135;405;1;1;1005;1;13A;191911000163622;7140623085566470100;7369160282403439600;1496275827162990080
2/20/13 20:00;4098;0;33002135;405;1;2;1005;1;13A;191911000138795;8822165447089059800;4994190960335750100;5633748467189460000
2/20/13 20:02;4098;2;33002135;405;1;3;1005;1;13A;191911000585116;1041713659886290050;3465130082798080000;9098654434141140000
2/20/13 20:00;4098;0;33002135;405;1;4;1005;1;13A;191911000094789;886599270456571010;4102336610092519900;2069932232894129920
2/20/13 21:01;4098;2;33002135;405;1;2;1005;1;13A;191911000346754;372398914015075010;2454821057163590100;570140062781446980
2/20/13 21:00;4098;1;33002135;405;1;4;1005;1;13A;191911000465598;6776659498370830300;1116571427777170050;451203437398204030
2/20/13 21:01;4098;2;33002135;405;1;2;1005;1;13A;191911000346754;372398914015075010;2454821057163590100;570140062781446980
2/20/13 21:03;4098;0;33002135;405;1;3;1005;1;13A;191911000151311;5990040447850810400;4173989014826129900;6423140930350090200
2/20/13 21:00;4098;1;33002135;405;1;4;1005;1;13A;191911000465598;6776659498370830300;1116571427777170050;451203437398204030
2/21/13 7:23;4098;2;33002135;405;1;3;1005;1;13A;191911000132068;2686174201329580000;7928154428950740000;3915542693221400100
2/21/13 20:02;4098;2;33002135;405;1;1;1005;1;13A;191911000163622;7140623085566470100;7369160282403439600;1496275827162990080
2/21/13 20:00;4098;0;33002135;405;1;2;1005;1;13A;191911000138795;8822165447089059800;4994190960335750100;5633748467189460000
2/21/13 20:02;4098;2;33002135;405;1;3;1005;1;13A;191911000585116;1041713659886290050;3465130082798080000;9098654434141140000
2/21/13 20:00;4098;0;33002135;405;1;4;1005;1;13A;191911000094789;886599270456571010;4102336610092519900;2069932232894129920
2/21/13 21:01;4098;2;33002135;405;1;2;1005;1;13A;191911000346754;372398914015075010;2454821057163590100;570140062781446980
2/21/13 21:00;4098;1;33002135;405;1;4;1005;1;13A;191911000465598;6776659498370830300;1116571427777170050;451203437398204030
2/21/13 21:01;4098;2;33002135;405;1;2;1005;1;13A;191911000346754;372398914015075010;2454821057163590100;570140062781446980
2/21/13 21:03;4098;0;33002135;405;1;3;1005;1;13A;191911000151311;5990040447850810400;4173989014826129900;6423140930350090200
2/21/13 21:00;4098;1;33002135;405;1;4;1005;1;13A;191911000465598;6776659498370830300;1116571427777170050;451203437398204030
2/22/13 7:23;4098;2;33002135;405;1;3;1005;1;13A;191911000132068;2686174201329580000;7928154428950740000;3915542693221400100
2/22/13 20:02;4098;2;33002135;405;1;1;1005;1;13A;191911000163622;7140623085566470100;7369160282403439600;1496275827162990080
2/22/13 20:00;4098;0;33002135;405;1;2;1005;1;13A;191911000138795;8822165447089059800;4994190960335750100;5633748467189460000
2/22/13 20:02;4098;2;33002135;405;1;3;1005;1;13A;191911000585116;1041713659886290050;3465130082798080000;9098654434141140000
2/22/13 20:00;4098;0;33002135;405;1;4;1005;1;13A;191911000094789;886599270456571010;4102336610092519900;2069932232894129920
2/22/13 21:01;4098;2;33002135;405;1;2;1005;1;13A;191911000346754;372398914015075010;2454821057163590100;570140062781446980
2/22/13 21:00;4098;1;33002135;405;1;4;1005;1;13A;191911000465598;6776659498370830300;1116571427777170050;451203437398204030
2/22/13 21:01;4098;2;33002135;405;1;2;1005;1;13A;191911000346754;372398914015075010;2454821057163590100;570140062781446980
2/22/13 21:03;4098;0;33002135;405;1;3;1005;1;13A;191911000151311;5990040447850810400;4173989014826129900;6423140930350090200
2/22/13 23:29;4098;1;33002135;405;1;4;1005;1;13A;191911000465598;6776659498370830300;1116571427777170050;451203437398204030
2/19/13 19:39;4098;0;33002135;405;1;3;1005;1;13A;191911000025026;3067069405095349800;9190284912242220000;8989756822914249700
2/19/13 19:37;4098;0;33002135;405;1;2;1005;1;13A;191911000055546;2948285613647050200;6180949718684340200;6502442138555140100
2/19/13 19:39;4098;0;33002135;405;1;3;1005;1;13A;191911000025026;3067069405095349800;9190284912242220000;8989756822914249700
2/19/13 19:37;4098;0;33002135;405;1;4;1005;1;13A;191911000193744;7027415659265869800;5723549447405070300;6966565010775659500
2/20/13 19:39;4098;0;33002135;405;1;3;1005;1;13A;191911000025026;3067069405095349800;9190284912242220000;8989756822914249700
2/20/13 19:37;4098;0;33002135;405;1;2;1005;1;13A;191911000055546;2948285613647050200;6180949718684340200;6502442138555140100
2/20/13 19:39;4098;0;33002135;405;1;3;1005;1;13A;191911000025026;3067069405095349800;9190284912242220000;8989756822914249700
2/20/13 16:34;4098;0;33002135;405;1;4;1005;1;13A;191911000193744;7027415659265869800;5723549447405070300;6966565010775659500
2/21/13 17:19;4098;0;33002135;405;1;3;1005;1;13A;191911000025026;3067069405095349800;9190284912242220000;8989756822914249700
2/21/13 19:37;4098;0;33002135;405;1;2;1005;1;13A;191911000055546;2948285613647050200;6180949718684340200;6502442138555140100
2/21/13 19:39;4098;0;33002135;405;1;3;1005;1;13A;191911000025026;3067069405095349800;9190284912242220000;8989756822914249700
2/21/13 16:34;4098;0;33002135;405;1;4;1005;1;13A;191911000193744;7027415659265869800;5723549447405070300;6966565010775659500
2/22/13 17:19;4098;0;33002135;405;1;3;1005;1;13A;191911000025026;3067069405095349800;9190284912242220000;8989756822914249700
2/22/13 19:37;4098;0;33002135;405;1;2;1005;1;13A;191911000055546;2948285613647050200;6180949718684340200;6502442138555140100
2/22/13 19:39;4098;0;33002135;405;1;3;1005;1;13A;191911000025026;3067069405095349800;9190284912242220000;8989756822914249700
2/22/13 16:34;4098;0;33002135;405;1;4;1005;1;13A;191911000193744;7027415659265869800;5723549447405070300;6966565010775659500
2/19/13 19:38;4098;4;33002235;405;1;4;1005;1;13A;191911000600214;8540258530131590100;4400572411304880100;3154522422883700200
2/19/13 19:36;4098;4;33002235;405;1;2;1005;1;13A;191911000086051;8213132725091220500;1817003794059140100;2920578230020990000
2/19/13 20:00;4098;3;33002235;405;1;2;1005;1;13A;191911000314701;4346769999529260000;4422244210718530000;2930505762567340000
2/19/13 21:01;4098;0;33002235;405;1;4;1005;1;13A;191911000130934;8607765569855930400;5372737558029270000;221978756613584992
2/19/13 21:01;4098;1;33002235;405;1;3;1005;1;13A;191911000085081;4398058196949049900;4714119490375400400;8053488740626889700
2/20/13 19:38;4098;4;33002235;405;1;4;1005;1;13A;191911000600214;8540258530131590100;4400572411304880100;3154522422883700200
2/20/13 18:54;4098;4;33002235;405;1;2;1005;1;13A;191911000086051;8213132725091220500;1817003794059140100;2920578230020990000
2/20/13 16:04;4098;3;33002235;405;1;2;1005;1;13A;191911000314701;4346769999529260000;4422244210718530000;2930505762567340000
2/20/13 21:01;4098;0;33002235;405;1;4;1005;1;13A;191911000130934;8607765569855930400;5372737558029270000;221978756613584992
2/20/13 21:01;4098;1;33002235;405;1;3;1005;1;13A;191911000085081;4398058196949049900;4714119490375400400;8053488740626889700
2/21/13 17:25;4098;4;33002235;405;1;4;1005;1;13A;191911000600214;8540258530131590100;4400572411304880100;3154522422883700200
2/21/13 18:54;4098;4;33002235;405;1;2;1005;1;13A;191911000086051;8213132725091220500;1817003794059140100;2920578230020990000
2/21/13 16:04;4098;3;33002235;405;1;2;1005;1;13A;191911000314701;4346769999529260000;4422244210718530000;2930505762567340000
2/21/13 21:01;4098;0;33002235;405;1;4;1005;1;13A;191911000130934;8607765569855930400;5372737558029270000;221978756613584992
2/21/13 21:01;4098;1;33002235;405;1;3;1005;1;13A;191911000085081;4398058196949049900;4714119490375400400;8053488740626889700
2/22/13 17:25;4098;4;33002235;405;1;4;1005;1;13A;191911000600214;8540258530131590100;4400572411304880100;3154522422883700200
